Frame,Time,Speed_kmh,Target_Speed,Steer,Throttle,Brake,State,Lane_ID,Front_Dist,L_Free,R_Free,Ego_X,Ego_Y
1142,57.10,94.31,95.00,-0.0007,0.89,0.00,KEEP_LANE,-4,999.00,True,False,-42.42,5.91
1143,57.15,95.19,95.00,-0.0007,0.00,0.00,KEEP_LANE,-4,999.00,True,False,-43.74,5.91
1144,57.20,95.96,95.00,-0.0006,0.00,0.00,KEEP_LANE,-4,999.00,True,False,-45.07,5.90
1145,57.25,96.33,95.00,-0.0005,0.00,0.00,KEEP_LANE,-4,999.00,True,False,-46.40,5.90
1146,57.30,96.08,95.00,-0.0004,0.00,0.00,KEEP_LANE,-4,999.00,True,False,-47.74,5.89
1147,57.35,95.41,95.00,-0.0003,0.00,0.00,KEEP_LANE,-4,999.00,True,False,-49.07,5.89
1148,57.40,94.44,95.00,-0.0002,0.82,0.00,KEEP_LANE,-4,999.00,True,False,-50.38,5.89
1149,57.45,93.30,95.00,-0.0001,1.00,0.00,KEEP_LANE,-4,999.00,True,False,-51.69,5.88
1150,57.50,92.21,95.00,0.0000,1.00,0.00,KEEP_LANE,-4,999.00,True,False,-52.97,5.88
1151,57.55,91.36,95.00,0.0001,1.00,0.00,KEEP_LANE,-4,999.00,True,False,-54.24,5.88
1152,57.60,90.90,95.00,0.0001,1.00,0.00,KEEP_LANE,-4,999.00,True,False,-55.51,5.88
1153,57.65,90.84,95.00,0.0016,1.00,0.00,KEEP_LANE,-4,999.00,True,False,-56.77,5.87
1154,57.70,91.08,95.00,0.0056,1.00,0.00,KEEP_LANE,-4,999.00,True,False,-58.03,5.87
1155,57.75,91.52,95.00,0.0109,1.00,0.00,KEEP_LANE,-4,999.00,True,False,-59.30,5.87
1156,57.80,92.12,95.00,0.0171,1.00,0.00,KEEP_LANE,-4,999.00,True,False,-60.58,5.86
1157,57.85,92.83,95.00,0.0237,1.00,0.00,KEEP_LANE,-4,999.00,True,False,-61.86,5.86
1158,57.90,93.62,95.00,0.0306,1.00,0.00,KEEP_LANE,-4,999.00,True,False,-63.16,5.85
1159,57.95,94.47,95.00,0.0374,0.74,0.00,KEEP_LANE,-4,999.00,True,False,-64.47,5.83
1160,58.00,95.30,95.00,0.0440,0.00,0.00,KEEP_LANE,-4,999.00,True,False,-65.78,5.81
1161,58.05,95.92,95.00,0.0503,0.00,0.00,KEEP_LANE,-4,999.00,True,False,-67.11,5.78
1162,58.10,96.03,95.00,0.0554,0.00,0.00,KEEP_LANE,-4,999.00,False,False,-68.45,5.74
1163,58.15,95.59,95.00,0.0611,0.00,0.00,KEEP_LANE,-4,999.00,False,False,-69.78,5.69
1164,58.20,94.77,95.00,0.0656,0.52,0.00,KEEP_LANE,-2,999.00,False,False,-71.09,5.62
1165,58.25,93.71,95.00,0.0690,1.00,0.00,KEEP_LANE,-2,999.00,False,False,-72.40,5.54
1166,58.30,92.65,95.00,0.0763,1.00,0.00,KEEP_LANE,-2,999.00,False,False,-73.69,5.44
1167,58.35,91.79,95.00,0.0802,1.00,0.00,KEEP_LANE,-2,999.00,False,False,-74.96,5.31
1168,58.40,91.28,95.00,0.0798,1.00,0.00,KEEP_LANE,-2,999.00,False,False,-76.22,5.17
1169,58.45,91.11,95.00,0.0831,1.00,0.00,KEEP_LANE,-2,999.00,False,False,-77.48,5.01
1170,58.50,91.17,95.00,0.0808,1.00,0.00,KEEP_LANE,-2,999.00,False,False,-78.73,4.81
1171,58.55,91.42,95.00,0.0789,1.00,0.00,KEEP_LANE,-2,999.00,False,False,-79.98,4.59
1172,58.60,91.81,95.00,0.0738,1.00,0.00,KEEP_LANE,-2,999.00,False,False,-81.23,4.33
1173,58.65,92.31,95.00,0.0750,1.00,0.00,KEEP_LANE,-2,999.00,False,False,-82.47,4.04
1174,58.70,92.89,95.00,0.0743,1.00,0.00,KEEP_LANE,-2,999.00,False,False,-83.72,3.72
1175,58.75,93.52,95.00,0.0694,1.00,0.00,KEEP_LANE,-2,999.00,False,False,-84.96,3.36
1176,58.80,94.20,95.00,0.0702,1.00,0.00,KEEP_LANE,-2,999.00,False,False,-86.21,2.97
1177,58.85,94.91,95.00,0.0694,0.30,0.00,KEEP_LANE,-2,999.00,False,False,-87.45,2.54
1178,58.90,95.59,95.00,0.0692,0.00,0.00,KEEP_LANE,-2,999.00,False,False,-88.69,2.08
1179,58.95,95.94,95.00,0.0655,0.00,0.00,KEEP_LANE,-2,999.00,False,False,-89.93,1.58
1180,59.00,95.73,95.00,0.0683,0.00,0.00,KEEP_LANE,-2,999.00,False,False,-91.15,1.05
1181,59.05,95.05,95.00,0.0717,0.00,0.00,KEEP_LANE,-2,999.00,False,False,-92.35,0.49
1182,59.10,94.03,95.00,0.0753,1.00,0.00,KEEP_LANE,-2,999.00,False,False,-93.52,-0.09
1183,59.15,92.80,95.00,0.0734,1.00,0.00,KEEP_LANE,-2,999.00,False,False,-94.67,-0.70
1184,59.20,91.56,95.00,0.0732,1.00,0.00,KEEP_LANE,-2,999.00,False,False,-95.78,-1.33
1185,59.25,90.50,95.00,0.0719,1.00,0.00,KEEP_LANE,-2,999.00,False,False,-96.87,-1.98
1186,59.30,89.73,95.00,0.0649,1.00,0.00,KEEP_LANE,-2,999.00,False,False,-97.93,-2.65
1187,59.35,89.39,95.00,0.0654,1.00,0.00,KEEP_LANE,-2,999.00,False,False,-98.96,-3.35
1188,59.40,89.31,95.00,0.0654,1.00,0.00,KEEP_LANE,-2,999.00,False,False,-99.96,-4.08
1189,59.45,89.45,95.00,0.0645,1.00,0.00,KEEP_LANE,-2,999.00,False,False,-100.95,-4.84
1190,59.50,89.75,95.00,0.0671,1.00,0.00,KEEP_LANE,-2,999.00,False,False,-101.91,-5.62
1191,59.55,90.20,95.00,0.0671,1.00,0.00,KEEP_LANE,-2,999.00,False,False,-102.86,-6.44
1192,59.60,90.74,95.00,0.0671,1.00,0.00,KEEP_LANE,-2,999.00,False,False,-103.79,-7.28
1193,59.65,91.35,95.00,0.0642,1.00,0.00,KEEP_LANE,-2,999.00,False,False,-104.71,-8.16
1194,59.70,92.03,95.00,0.0662,1.00,0.00,KEEP_LANE,-2,999.00,False,False,-105.61,-9.06
1195,59.75,92.73,95.00,0.0669,1.00,0.00,KEEP_LANE,-2,999.00,False,False,-106.49,-9.99
1196,59.80,93.50,95.00,0.0661,1.00,0.00,KEEP_LANE,-2,999.00,False,False,-107.35,-10.95
1197,59.85,94.27,95.00,0.0719,0.94,0.00,KEEP_LANE,-2,999.00,False,False,-108.20,-11.94
1198,59.90,95.02,95.00,0.0721,0.00,0.00,KEEP_LANE,2,999.00,False,False,-109.03,-12.96
1199,59.95,95.71,95.00,0.0679,0.00,0.00,KEEP_LANE,2,999.00,False,False,-109.85,-14.01
1200,60.00,96.00,95.00,0.0706,0.00,0.00,KEEP_LANE,2,999.00,False,False,-110.64,-15.08
1201,60.05,95.74,95.00,0.0696,0.00,0.00,KEEP_LANE,2,999.00,False,False,-111.39,-16.18
1202,60.10,95.02,95.00,0.0708,0.00,0.00,KEEP_LANE,2,999.00,False,False,-112.12,-17.28
1203,60.15,93.98,95.00,0.0714,1.00,0.00,KEEP_LANE,2,999.00,False,False,-112.81,-18.40
1204,60.20,92.74,95.00,0.0751,1.00,0.00,KEEP_LANE,2,999.00,False,False,-113.46,-19.52
1205,60.25,91.54,95.00,0.0738,1.00,0.00,KEEP_LANE,2,999.00,False,False,-114.08,-20.63
1206,60.30,90.50,95.00,0.0720,1.00,0.00,KEEP_LANE,2,999.00,False,False,-114.66,-21.75
1207,60.35,89.83,95.00,0.0679,1.00,0.00,KEEP_LANE,2,999.00,False,False,-115.21,-22.88
1208,60.40,89.50,95.00,0.0669,1.00,0.00,KEEP_LANE,2,999.00,False,False,-115.72,-24.01
1209,60.45,89.44,95.00,0.0652,1.00,0.00,KEEP_LANE,2,999.00,False,False,-116.19,-25.16
1210,60.50,89.63,95.00,0.0610,1.00,0.00,KEEP_LANE,2,999.00,False,False,-116.63,-26.32
1211,60.55,89.96,95.00,0.0608,1.00,0.00,KEEP_LANE,2,999.00,False,False,-117.04,-27.50
1212,60.60,90.45,95.00,0.0625,1.00,0.00,KEEP_LANE,2,999.00,False,False,-117.42,-28.69
1213,60.65,91.01,95.00,0.0574,1.00,0.00,KEEP_LANE,2,999.00,False,False,-117.76,-29.91
1214,60.70,91.68,95.00,0.0609,1.00,0.00,KEEP_LANE,2,999.00,False,False,-118.08,-31.13
1215,60.75,92.39,95.00,0.0623,1.00,0.00,KEEP_LANE,2,999.00,False,False,-118.36,-32.38
1216,60.80,93.17,95.00,0.0589,1.00,0.00,KEEP_LANE,2,999.00,False,False,-118.62,-33.64
1217,60.85,93.96,95.00,0.0562,1.00,0.00,KEEP_LANE,2,999.00,False,False,-118.84,-34.92
1218,60.90,94.80,95.00,0.0578,0.40,0.00,KEEP_LANE,2,999.00,False,False,-119.04,-36.21
1219,60.95,95.63,95.00,0.0582,0.00,0.00,KEEP_LANE,2,999.00,False,False,-119.20,-37.53
1220,61.00,96.12,95.00,0.0576,0.00,0.00,KEEP_LANE,2,999.00,False,False,-119.34,-38.85
1221,61.05,96.04,95.00,0.0576,0.00,0.00,KEEP_LANE,2,999.00,False,False,-119.44,-40.18
1222,61.10,95.48,95.00,0.0605,0.00,0.00,KEEP_LANE,2,999.00,False,False,-119.51,-41.50
1223,61.15,94.55,95.00,0.0615,0.74,0.00,KEEP_LANE,2,999.00,False,False,-119.55,-42.82
1224,61.20,93.48,95.00,0.0578,1.00,0.00,KEEP_LANE,2,999.00,False,False,-119.56,-44.12
1225,61.25,92.34,95.00,0.0580,1.00,0.00,KEEP_LANE,2,999.00,False,False,-119.54,-45.40
1226,61.30,91.47,95.00,0.0547,1.00,0.00,KEEP_LANE,2,999.00,False,False,-119.49,-46.67
1227,61.35,90.91,95.00,0.0587,1.00,0.00,KEEP_LANE,2,999.00,False,False,-119.41,-47.93
1228,61.40,90.70,95.00,0.0562,1.00,0.00,KEEP_LANE,2,999.00,False,False,-119.30,-49.18
1229,61.45,90.80,95.00,0.0532,1.00,0.00,KEEP_LANE,2,999.00,False,False,-119.16,-50.43
1230,61.50,91.07,95.00,0.0520,1.00,0.00,KEEP_LANE,2,999.00,False,False,-118.98,-51.68
1231,61.55,91.54,95.00,0.0529,1.00,0.00,KEEP_LANE,2,999.00,False,False,-118.77,-52.93
1232,61.60,92.10,95.00,0.0493,1.00,0.00,KEEP_LANE,2,999.00,False,False,-118.53,-54.18
1233,61.65,92.80,95.00,0.0518,1.00,0.00,KEEP_LANE,2,999.00,False,False,-118.26,-55.43
1234,61.70,93.54,95.00,0.0522,1.00,0.00,KEEP_LANE,2,999.00,False,False,-117.95,-56.69
1235,61.75,94.36,95.00,0.0514,0.85,0.00,KEEP_LANE,2,999.00,False,False,-117.61,-57.94
1236,61.80,95.18,95.00,0.0543,0.00,0.00,KEEP_LANE,2,999.00,False,False,-117.24,-59.20
1237,61.85,95.86,95.00,0.0563,0.00,0.00,KEEP_LANE,2,999.00,False,False,-116.84,-60.47
1238,61.90,96.15,95.00,0.0589,0.00,0.00,KEEP_LANE,2,999.00,False,False,-116.41,-61.73
1239,61.95,95.86,95.00,0.0576,0.00,0.00,KEEP_LANE,2,999.00,False,False,-115.96,-62.98
1240,62.00,95.19,95.00,0.0620,0.00,0.00,KEEP_LANE,2,999.00,False,False,-115.47,-64.21
1241,62.05,94.15,95.00,0.0620,1.00,0.00,KEEP_LANE,2,999.00,False,False,-114.97,-65.42
1242,62.10,93.04,95.00,0.0643,1.00,0.00,KEEP_LANE,2,999.00,False,False,-114.45,-66.60
1243,62.15,91.88,95.00,0.0604,1.00,0.00,KEEP_LANE,2,999.00,False,False,-113.91,-67.76
1244,62.20,90.93,95.00,0.0612,1.00,0.00,KEEP_LANE,2,999.00,False,False,-113.35,-68.89
1245,62.25,90.41,95.00,0.0606,1.00,0.00,KEEP_LANE,2,999.00,False,False,-112.76,-70.00
1246,62.30,90.18,95.00,0.0570,1.00,0.00,KEEP_LANE,2,999.00,False,False,-112.15,-71.10
1247,62.35,90.30,95.00,0.0587,1.00,0.00,KEEP_LANE,2,999.00,False,False,-111.52,-72.17
1248,62.40,90.63,95.00,0.0587,1.00,0.00,KEEP_LANE,2,999.00,False,False,-110.86,-73.24
1249,62.45,91.09,95.00,0.0570,1.00,0.00,KEEP_LANE,2,999.00,False,False,-110.16,-74.29
1250,62.50,91.67,95.00,0.0565,1.00,0.00,KEEP_LANE,2,999.00,False,False,-109.44,-75.33
1251,62.55,92.38,95.00,0.0573,1.00,0.00,KEEP_LANE,2,999.00,False,False,-108.69,-76.36
1252,62.60,93.13,95.00,0.0555,1.00,0.00,KEEP_LANE,2,999.00,False,False,-107.91,-77.38
1253,62.65,93.95,95.00,0.0579,1.00,0.00,KEEP_LANE,2,999.00,False,False,-107.10,-78.40
1254,62.70,94.80,95.00,0.0579,0.41,0.00,KEEP_LANE,2,999.00,False,False,-106.26,-79.40
1255,62.75,95.60,95.00,0.0577,0.00,0.00,KEEP_LANE,2,999.00,False,False,-105.39,-80.39
1256,62.80,96.12,95.00,0.0586,0.00,0.00,KEEP_LANE,2,999.00,False,False,-104.49,-81.37
1257,62.85,96.02,95.00,0.0626,0.00,0.00,KEEP_LANE,2,999.00,False,False,-103.57,-82.33
1258,62.90,95.47,95.00,0.0619,0.00,0.00,KEEP_LANE,2,999.00,False,False,-102.63,-83.27
1259,62.95,94.57,95.00,0.0636,0.72,0.00,KEEP_LANE,2,999.00,False,False,-101.68,-84.18
1260,63.00,93.44,95.00,0.0646,1.00,0.00,KEEP_LANE,2,999.00,False,False,-100.72,-85.05
1261,63.05,92.36,95.00,0.0641,1.00,0.00,KEEP_LANE,2,999.00,False,False,-99.75,-85.90
1262,63.10,91.49,95.00,0.0623,1.00,0.00,KEEP_LANE,2,999.00,False,False,-98.77,-86.71
1263,63.15,90.93,95.00,0.0619,1.00,0.00,KEEP_LANE,2,999.00,False,False,-97.78,-87.50
1264,63.20,90.76,95.00,0.0610,1.00,0.00,KEEP_LANE,2,999.00,False,False,-96.78,-88.25
1265,63.25,90.87,95.00,0.0594,1.00,0.00,KEEP_LANE,2,999.00,False,False,-95.76,-88.99
1266,63.30,91.16,95.00,0.0589,1.00,0.00,KEEP_LANE,2,999.00,False,False,-94.71,-89.70
1267,63.35,91.64,95.00,0.0584,1.00,0.00,KEEP_LANE,2,999.00,False,False,-93.65,-90.38
1268,63.40,92.23,95.00,0.0579,1.00,0.00,KEEP_LANE,2,999.00,False,False,-92.56,-91.04
1269,63.45,92.90,95.00,0.0590,1.00,0.00,KEEP_LANE,2,999.00,False,False,-91.45,-91.68
1270,63.50,93.65,95.00,0.0537,1.00,0.00,KEEP_LANE,2,999.00,False,False,-90.31,-92.30
1271,63.55,94.47,95.00,0.0568,0.74,0.00,KEEP_LANE,2,999.00,False,False,-89.15,-92.90
1272,63.60,95.24,95.00,0.0597,0.00,0.00,KEEP_LANE,2,999.00,False,False,-87.97,-93.48
1273,63.65,95.84,95.00,0.0567,0.00,0.00,KEEP_LANE,2,999.00,False,False,-86.76,-94.03
1274,63.70,95.96,95.00,0.0588,0.00,0.00,KEEP_LANE,2,999.00,False,False,-85.54,-94.55
1275,63.75,95.59,95.00,0.0632,0.00,0.00,KEEP_LANE,2,999.00,False,False,-84.31,-95.05
1276,63.80,94.79,95.00,0.0642,0.50,0.00,KEEP_LANE,2,999.00,False,False,-83.08,-95.52
1277,63.85,93.77,95.00,0.0610,1.00,0.00,KEEP_LANE,2,999.00,False,False,-81.85,-95.96
1278,63.90,92.69,95.00,0.0598,1.00,0.00,KEEP_LANE,2,999.00,False,False,-80.63,-96.36
1279,63.95,91.87,95.00,0.0621,1.00,0.00,KEEP_LANE,2,999.00,False,False,-79.41,-96.73
1280,64.00,91.33,95.00,0.0583,1.00,0.00,KEEP_LANE,2,999.00,False,False,-78.18,-97.07
1281,64.05,91.22,95.00,0.0620,1.00,0.00,KEEP_LANE,2,999.00,False,False,-76.96,-97.38
1282,64.10,91.30,95.00,0.0608,1.00,0.00,KEEP_LANE,2,999.00,False,False,-75.72,-97.65
1283,64.15,91.65,95.00,0.0606,1.00,0.00,KEEP_LANE,2,999.00,False,False,-74.48,-97.90
1284,64.20,92.10,95.00,0.0615,1.00,0.00,KEEP_LANE,2,999.00,False,False,-73.23,-98.12
1285,64.25,92.71,95.00,0.0646,1.00,0.00,KEEP_LANE,2,999.00,False,False,-71.96,-98.31
1286,64.30,93.36,95.00,0.0644,1.00,0.00,KEEP_LANE,2,999.00,False,False,-70.68,-98.47
1287,64.35,94.11,95.00,0.0641,1.00,0.00,KEEP_LANE,2,999.00,False,False,-69.39,-98.60
1288,64.40,94.88,95.00,0.0663,0.33,0.00,KEEP_LANE,2,999.00,False,False,-68.08,-98.69
1289,64.45,95.64,95.00,0.0694,0.00,0.00,KEEP_LANE,2,999.00,False,False,-66.76,-98.76
1290,64.50,96.07,95.00,0.0684,0.00,0.00,KEEP_LANE,2,999.00,False,False,-65.43,-98.80
1291,64.55,95.95,95.00,0.0713,0.00,0.00,KEEP_LANE,2,999.00,False,False,-64.10,-98.80
1292,64.60,95.34,95.00,0.0754,0.00,0.00,KEEP_LANE,2,999.00,False,False,-62.78,-98.77
1293,64.65,94.40,95.00,0.0773,0.90,0.00,KEEP_LANE,2,999.00,False,False,-61.47,-98.71
1294,64.70,93.19,95.00,0.0708,1.00,0.00,KEEP_LANE,2,999.00,False,False,-60.17,-98.62
1295,64.75,92.03,95.00,0.0681,1.00,0.00,KEEP_LANE,2,999.00,False,False,-58.89,-98.50
1296,64.80,91.03,95.00,0.0671,1.00,0.00,KEEP_LANE,2,999.00,False,False,-57.63,-98.34
1297,64.85,90.40,95.00,0.0653,1.00,0.00,KEEP_LANE,2,999.00,False,False,-56.39,-98.15
1298,64.90,90.16,95.00,0.0604,1.00,0.00,KEEP_LANE,2,999.00,False,False,-55.16,-97.92
1299,64.95,90.17,95.00,0.0611,1.00,0.00,KEEP_LANE,2,999.00,False,False,-53.94,-97.65
1300,65.00,90.41,95.00,0.0610,1.00,0.00,KEEP_LANE,2,999.00,False,False,-52.72,-97.34
1301,65.05,90.81,95.00,0.0576,1.00,0.00,KEEP_LANE,2,999.00,False,False,-51.51,-97.00
1302,65.10,91.34,95.00,0.0595,1.00,0.00,KEEP_LANE,2,999.00,False,False,-50.30,-96.63
1303,65.15,91.97,95.00,0.0607,1.00,0.00,KEEP_LANE,2,999.00,False,False,-49.09,-96.22
1304,65.20,92.66,95.00,0.0583,1.00,0.00,KEEP_LANE,2,999.00,False,False,-47.89,-95.77
1305,65.25,93.40,95.00,0.0619,1.00,0.00,KEEP_LANE,2,999.00,False,False,-46.69,-95.29
1306,65.30,94.19,95.00,0.0640,1.00,0.00,KEEP_LANE,2,999.00,False,False,-45.49,-94.77
1307,65.35,94.99,95.00,0.0668,0.22,0.00,KEEP_LANE,2,999.00,False,False,-44.30,-94.22
1308,65.40,95.76,95.00,0.0655,0.00,0.00,KEEP_LANE,2,999.00,False,False,-43.11,-93.63
1309,65.45,96.18,95.00,0.0697,0.00,0.00,KEEP_LANE,2,999.00,False,False,-41.92,-93.01
1310,65.50,96.01,95.00,0.0726,0.00,0.00,KEEP_LANE,2,999.00,False,False,-40.75,-92.36
1311,65.55,95.34,95.00,0.0753,0.00,0.00,KEEP_LANE,2,999.00,False,False,-39.61,-91.69
1312,65.60,94.31,95.00,0.0729,0.99,0.00,KEEP_LANE,2,999.00,False,False,-38.49,-90.99
1313,65.65,93.07,95.00,0.0743,1.00,0.00,KEEP_LANE,2,999.00,False,False,-37.41,-90.27
1314,65.70,91.85,95.00,0.0741,1.00,0.00,KEEP_LANE,2,999.00,False,False,-36.35,-89.54
1315,65.75,90.83,95.00,0.0712,1.00,0.00,KEEP_LANE,2,999.00,False,False,-35.33,-88.79
1316,65.80,90.19,95.00,0.0758,1.00,0.00,KEEP_LANE,2,999.00,False,False,-34.34,-88.01
1317,65.85,89.90,95.00,0.0749,1.00,0.00,KEEP_LANE,2,999.00,False,False,-33.38,-87.22
1318,65.90,89.89,95.00,0.0701,1.00,0.00,KEEP_LANE,2,999.00,False,False,-32.43,-86.40
1319,65.95,90.09,95.00,0.0720,1.00,0.00,KEEP_LANE,2,999.00,False,False,-31.51,-85.55
1320,66.00,90.44,95.00,0.0725,1.00,0.00,KEEP_LANE,2,999.00,False,False,-30.61,-84.67
1321,66.05,90.90,95.00,0.0684,1.00,0.00,KEEP_LANE,2,999.00,False,False,-29.73,-83.77
1322,66.10,91.46,95.00,0.0702,1.00,0.00,KEEP_LANE,2,999.00,False,False,-28.87,-82.84
1323,66.15,92.08,95.00,0.0704,1.00,0.00,KEEP_LANE,2,999.00,False,False,-28.03,-81.88
1324,66.20,92.75,95.00,0.0707,1.00,0.00,KEEP_LANE,2,999.00,False,False,-27.21,-80.90
1325,66.25,93.45,95.00,0.0671,1.00,0.00,KEEP_LANE,2,999.00,False,False,-26.40,-79.88
1326,66.30,94.19,95.00,0.0695,1.00,0.00,KEEP_LANE,2,999.00,False,False,-25.62,-78.84
1327,66.35,94.94,95.00,0.0704,0.27,0.00,KEEP_LANE,2,999.00,False,False,-24.86,-77.76
1328,66.40,95.65,95.00,0.0676,0.00,0.00,KEEP_LANE,2,999.00,False,False,-24.12,-76.66
1329,66.45,96.03,95.00,0.0708,0.00,0.00,KEEP_LANE,2,999.00,False,False,-23.41,-75.54
1330,66.50,95.83,95.00,0.0727,0.00,0.00,KEEP_LANE,2,999.00,False,False,-22.73,-74.39
1331,66.55,95.13,95.00,0.0744,0.00,0.00,KEEP_LANE,2,999.00,False,False,-22.08,-73.24
1332,66.60,94.09,95.00,0.0717,1.00,0.00,KEEP_LANE,2,999.00,False,False,-21.46,-72.08
1333,66.65,92.84,95.00,0.0738,1.00,0.00,KEEP_LANE,2,999.00,False,False,-20.89,-70.91
1334,66.70,91.60,95.00,0.0736,1.00,0.00,KEEP_LANE,2,999.00,False,False,-20.35,-69.75
1335,66.75,90.55,95.00,0.0730,1.00,0.00,KEEP_LANE,2,999.00,False,False,-19.85,-68.59
1336,66.80,89.85,95.00,0.0683,1.00,0.00,KEEP_LANE,2,999.00,False,False,-19.39,-67.43
1337,66.85,89.52,95.00,0.0690,1.00,0.00,KEEP_LANE,2,999.00,False,False,-18.96,-66.26
1338,66.90,89.47,95.00,0.0684,1.00,0.00,KEEP_LANE,2,999.00,False,False,-18.57,-65.08
1339,66.95,89.62,95.00,0.0643,1.00,0.00,KEEP_LANE,2,999.00,False,False,-18.21,-63.89
1340,67.00,89.95,95.00,0.0648,1.00,0.00,KEEP_LANE,2,999.00,False,False,-17.89,-62.68
1341,67.05,90.39,95.00,0.0587,1.00,0.00,KEEP_LANE,2,999.00,False,False,-17.60,-61.46
1342,67.10,90.95,95.00,0.0482,1.00,0.00,KEEP_LANE,2,999.00,False,False,-17.34,-60.23
1343,67.15,91.60,95.00,0.0396,1.00,0.00,KEEP_LANE,2,999.00,False,False,-17.11,-58.98
1344,67.20,92.33,95.00,0.0292,1.00,0.00,KEEP_LANE,2,999.00,False,False,-16.91,-57.72
1345,67.25,93.12,95.00,0.0179,1.00,0.00,KEEP_LANE,2,999.00,False,False,-16.74,-56.44
1346,67.30,93.97,95.00,0.0090,1.00,0.00,KEEP_LANE,2,999.00,False,False,-16.60,-55.15
1347,67.35,94.87,95.00,0.0007,0.34,0.00,KEEP_LANE,2,999.00,False,False,-16.48,-53.84
1348,67.40,95.75,95.00,-0.0060,0.00,0.00,KEEP_LANE,2,999.00,False,False,-16.38,-52.52
1349,67.45,96.31,95.00,-0.0108,0.00,0.00,KEEP_LANE,2,999.00,False,False,-16.31,-51.18
1350,67.50,96.27,95.00,-0.0136,0.00,0.00,KEEP_LANE,6,999.00,True,False,-16.25,-49.85
1351,67.55,95.72,95.00,-0.0148,0.00,0.00,KEEP_LANE,6,999.00,False,False,-16.21,-48.51
1352,67.60,94.84,95.00,-0.0146,0.46,0.00,KEEP_LANE,6,999.00,False,False,-16.18,-47.19
1353,67.65,93.75,95.00,-0.0134,1.00,0.00,KEEP_LANE,6,999.00,True,False,-16.16,-45.88
1354,67.70,92.69,95.00,-0.0114,1.00,0.00,KEEP_LANE,6,999.00,True,False,-16.15,-44.59
1355,67.75,91.86,95.00,-0.0088,1.00,0.00,KEEP_LANE,6,999.00,True,False,-16.14,-43.31
1356,67.80,91.41,95.00,-0.0058,1.00,0.00,KEEP_LANE,6,999.00,True,False,-16.14,-42.04
1357,67.85,91.35,95.00,-0.0029,1.00,0.00,KEEP_LANE,6,999.00,True,False,-16.13,-40.77
1358,67.90,91.57,95.00,-0.0003,1.00,0.00,KEEP_LANE,6,999.00,True,False,-16.13,-39.50
1359,67.95,92.01,95.00,0.0017,1.00,0.00,KEEP_LANE,6,999.00,True,False,-16.13,-38.22
1360,68.00,92.59,95.00,0.0032,1.00,0.00,KEEP_LANE,6,999.00,True,False,-16.13,-36.94
1361,68.05,93.28,95.00,0.0040,1.00,0.00,KEEP_LANE,6,999.00,True,False,-16.13,-35.65
1362,68.10,94.06,95.00,0.0042,1.00,0.00,KEEP_LANE,6,999.00,True,False,-16.12,-34.35
1363,68.15,94.90,95.00,0.0039,0.31,0.00,KEEP_LANE,6,999.00,True,False,-16.12,-33.04
1364,68.20,95.72,95.00,0.0032,0.00,0.00,KEEP_LANE,6,999.00,True,False,-16.12,-31.71
1365,68.25,96.20,95.00,0.0022,0.00,0.00,KEEP_LANE,6,999.00,True,False,-16.11,-30.38
1366,68.30,96.07,95.00,0.0011,0.00,0.00,KEEP_LANE,6,999.00,True,False,-16.11,-29.04
1367,68.35,95.46,95.00,-0.0001,0.00,0.00,KEEP_LANE,6,999.00,True,False,-16.11,-27.71
1368,68.40,94.53,95.00,-0.0011,0.77,0.00,KEEP_LANE,6,999.00,True,False,-16.11,-26.39
1369,68.45,93.41,95.00,-0.0019,1.00,0.00,KEEP_LANE,6,999.00,True,False,-16.11,-25.09
1370,68.50,92.33,95.00,-0.0026,1.00,0.00,KEEP_LANE,6,999.00,True,False,-16.11,-23.80
1371,68.55,91.47,95.00,-0.0029,1.00,0.00,KEEP_LANE,6,999.00,True,False,-16.11,-22.53
1372,68.60,91.02,95.00,-0.0030,1.00,0.00,KEEP_LANE,6,999.00,True,False,-16.11,-21.26
1373,68.65,90.95,95.00,-0.0028,1.00,0.00,KEEP_LANE,6,999.00,True,False,-16.11,-20.00
1374,68.70,91.17,95.00,-0.0025,1.00,0.00,KEEP_LANE,6,999.00,True,False,-16.11,-18.73
1375,68.75,91.60,95.00,-0.0020,1.00,0.00,KEEP_LANE,6,999.00,True,False,-16.11,-17.46
1376,68.80,92.18,95.00,-0.0014,1.00,0.00,KEEP_LANE,6,999.00,True,False,-16.11,-16.19
1377,68.85,92.87,95.00,-0.0009,1.00,0.00,KEEP_LANE,6,999.00,True,False,-16.11,-14.90
1378,68.90,93.64,95.00,-0.0003,1.00,0.00,KEEP_LANE,6,999.00,True,False,-16.11,-13.60
1379,68.95,94.48,95.00,0.0002,0.72,0.00,KEEP_LANE,6,999.00,True,False,-16.10,-12.30
1380,69.00,95.31,95.00,0.0005,0.00,0.00,KEEP_LANE,6,999.00,True,False,-16.10,-10.98
1381,69.05,95.93,95.00,0.0008,0.00,0.00,KEEP_LANE,6,999.00,True,False,-16.10,-9.65
1382,69.10,96.02,95.00,0.0009,0.00,0.00,KEEP_LANE,6,999.00,True,False,-16.09,-8.31
1383,69.15,95.57,95.00,0.0009,0.00,0.00,KEEP_LANE,6,999.00,True,False,-16.09,-6.98
1384,69.20,94.74,95.00,0.0009,0.55,0.00,KEEP_LANE,6,999.00,True,False,-16.08,-5.66
